id;puntos_historicos;puntos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;stdv_share_difference;difference_last_raffle_first_share
270;17241;16591;2013-10-10 19:34:28;Universidad del Desarrollo;M;1987-08-02;16;3;650;34;M;0;2;0;2;55;2.9302;23
271;24;24;2013-10-10 19:40:42;NA;M;NA;16;3;0;4;VIDEOJUEGOS;0;0;0;NA;16;7.5425;-1
272;2403;603;2013-10-10 20:13:38;Universidad Mayor;M;1980-07-30;17;3;1800;14;DEPORTES;0;2;0;2;26;2.0381;20
273;0;0;2013-10-10 20:17:21;NA;NA;NA;17;3;0;1;M;0;0;0;NA;0;-1;-1
274;47684;234;2013-10-10 20:33:45;Universidad del Desarrollo;F;1990-05-17;17;3;47450;42;DEPORTES;0;5;4;39;228;11.4722;223
275;1757;807;2013-10-10 20:55:39;Universidad del Desarrollo;F;1989-04-27;17;3;950;14;CINE;0;2;0;6;25;3.1735;17
276;19768;8918;2013-10-10 20:58:18;NA;M;1987-06-30;17;3;10850;11;IDEAS;0;5;0;36;92;8.2801;91
277;10109;5459;2013-10-10 21:06:29;Universidad Nacional Andr;F;1988-07-06;18;3;4650;8;M;0;8;0;15;45;7.0073;38
278;600;600;2013-10-10 22:09:30;Universidad del Desarrollo;NA;NA;19;3;0;1;MISC;0;0;0;NA;0;-1;-1
279;600;600;2013-10-10 22:22:40;Universidad Adolfo Ib;NA;NA;19;3;0;0;NA;0;0;0;NA;-1;-1;-1
280;0;0;2013-10-10 22:24:21;NA;NA;NA;19;3;0;1;MISC;0;0;0;NA;0;-1;-1
281;600;600;2013-10-10 23:29:00;Universidad Adolfo Ib;F;1991-08-22;20;3;0;2;CINE;0;0;0;NA;0;0;-1
282;600;600;2013-10-10 23:29:33;Universidad Adolfo Ib;NA;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
283;600;600;2013-10-10 23:57:21;Universidad Adolfo Ib;NA;NA;20;3;0;2;MISC;0;0;0;NA;1;0;-1
284;600;600;2013-10-11 00:17:54;Universidad del Desarrollo;NA;NA;21;3;0;1;MISC;0;0;0;NA;0;-1;-1
285;0;0;2013-10-11 00:25:31;NA;M;NA;21;3;0;0;NA;0;0;0;NA;-1;-1;-1
286;0;0;2013-10-11 01:03:25;NA;NA;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
287;96;96;2013-10-11 01:09:36;NA;NA;NA;22;3;0;2;MISC;0;0;0;NA;0;0;-1
288;0;0;2013-10-11 01:24:35;NA;NA;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
289;0;0;2013-10-11 01:34:25;NA;F;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
290;600;100;2013-10-11 01:35:22;Universidad del Desarrollo;F;1994-11-29;22;3;500;2;MISC;0;1;0;1;0;0;0
291;984;984;2013-10-11 01:40:59;Universidad del Desarrollo;NA;NA;22;3;0;4;CINE;0;0;0;NA;0;0;-1
292;0;0;2013-10-11 01:43:15;NA;NA;NA;22;3;0;1;MISC;0;0;0;NA;0;-1;-1
293;0;0;2013-10-11 01:44:30;NA;NA;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
294;600;600;2013-10-11 01:58:27;Universidad Adolfo Ib;NA;NA;22;3;0;3;MISC;0;0;0;NA;0;0;-1
295;0;0;2013-10-11 02:22:33;NA;NA;NA;23;3;0;1;MISC;0;0;0;NA;0;-1;-1
296;0;0;2013-10-11 03:11:56;NA;F;NA;0;4;0;3;VIDEOJUEGOS;0;0;0;NA;3;1.5;-1
297;0;0;2013-10-11 03:44:41;NA;M;NA;0;4;0;1;CINE;0;0;0;NA;0;-1;-1
298;927;927;2013-10-11 04:17:14;Universidad de Artes, Ciencias y Comunicaci;F;1991-04-03;1;4;0;3;MISC;0;0;0;NA;35;17.5;-1
299;1572;672;2013-10-11 04:55:19;NA;M;1986-05-14;1;4;900;3;MISC;0;2;0;2;14;7;14
300;0;0;2013-10-11 06:02:17;NA;NA;NA;3;4;0;1;MISC;0;0;0;NA;0;-1;-1
301;192;192;2013-10-11 13:00:03;NA;M;NA;10;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
302;576;576;2013-10-11 13:03:22;NA;NA;NA;10;4;0;3;MISC;0;0;0;NA;0;0;-1
303;26121;421;2013-10-11 13:03:22;Universidad de Chile;M;1986-04-20;10;4;25700;25;VIAJES;0;4;0;65;383;51.2189;364
304;4472;4472;2013-10-11 13:05:44;NA;M;NA;10;4;0;21;CINE;0;0;0;NA;179;22.8308;-1
305;355;355;2013-10-11 13:47:17;NA;F;NA;10;4;0;5;VIDEOJUEGOS;0;0;0;NA;0;0;-1
306;0;0;2013-10-11 13:53:04;NA;NA;NA;10;4;0;0;NA;0;0;0;NA;-1;-1;-1
307;600;600;2013-10-11 14:39:52;Pontificia Universidad Cat;NA;NA;11;4;0;3;MISC;0;0;0;NA;0;0;-1
308;390;390;2013-10-11 15:06:41;NA;M;NA;12;4;0;1;MISC;0;0;0;NA;0;-1;-1
309;1410;510;2013-10-11 15:31:48;NA;F;1988-11-07;12;4;900;15;VIDEOJUEGOS;0;2;0;2;13;3.0814;0
310;10918;68;2013-10-11 15:41:13;Pontificia Universidad Cat;F;1990-03-13;12;4;10850;2;MISC;0;3;1;4;1;0;-1
311;53170;48620;2013-10-11 15:48:11;Universidad Tecnol;F;1987-10-16;12;4;4550;84;VIAJES;0;6;0;9;424;18.1911;421
312;2402;2402;2013-10-11 16:12:35;Universidad Tecnol;M;1992-02-08;13;4;0;12;CINE;0;0;0;NA;19;3.2778;-1
313;0;0;2013-10-11 16:22:27;NA;F;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
314;96;96;2013-10-11 16:23:29;NA;F;NA;13;4;0;5;MISC;0;0;0;NA;7;1.7854;-1
315;147918;20518;2013-10-11 16:24:33;NA;M;1989-01-06;13;4;127400;115;IDEAS;0;10;0;243;377;5.9089;330
316;600;600;2013-10-11 16:26:00;Universidad del Desarrollo;M;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
317;0;0;2013-10-11 16:32:05;NA;NA;NA;13;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
318;336;336;2013-10-11 16:50:04;NA;M;NA;13;4;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
319;600;600;2013-10-11 16:53:11;Universidad Adolfo Ib;F;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
320;7599;3399;2013-10-11 17:02:25;Universidad Mayor;F;1986-10-14;14;4;4200;10;M;0;4;0;10;29;6.3732;27
321;600;600;2013-10-11 17:30:15;Universidad Adolfo Ib;NA;NA;14;4;0;1;MISC;0;0;0;NA;0;-1;-1
322;0;0;2013-10-11 18:50:11;NA;NA;NA;15;4;0;2;MISC;0;0;0;NA;0;0;-1
323;0;0;2013-10-11 20:16:00;NA;F;NA;17;4;0;3;MISC;0;0;0;NA;0;0;-1
324;0;0;2013-10-11 20:22:35;NA;NA;NA;17;4;0;1;MISC;0;0;0;NA;0;-1;-1
325;600;600;2013-10-11 23:22:36;Universidad Adolfo Ib;M;NA;20;4;0;0;NA;0;0;0;NA;-1;-1;-1
326;27539;239;2013-10-12 00:03:14;Universidad de La Serena;M;1992-04-21;21;4;27300;40;CINE;0;4;0;31;53;6.3508;53
327;32;32;2013-10-12 00:45:01;NA;NA;NA;21;4;0;1;MISC;0;0;0;NA;0;-1;-1
328;1032;332;2013-10-12 01:42:26;Universidad Finis Terrae;F;NA;22;4;700;1;MISC;0;2;0;2;0;-1;0
329;0;0;2013-10-12 01:53:22;NA;F;NA;22;4;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
330;0;0;2013-10-12 01:58:02;NA;M;NA;22;4;0;0;NA;0;0;0;NA;-1;-1;-1
331;0;0;2013-10-12 02:03:12;NA;NA;NA;23;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
332;0;0;2013-10-12 13:07:49;NA;NA;NA;10;5;0;0;NA;0;0;0;NA;-1;-1;-1
333;924;924;2013-10-12 15:15:34;Universidad del Desarrollo;F;1991-07-18;12;5;0;2;MISC;0;0;0;NA;0;0;-1
334;9636;136;2013-10-12 17:02:48;NA;F;1995-03-15;14;5;9500;33;CINE;0;1;0;19;17;1.2987;17
335;600;0;2013-10-12 19:37:16;Pontificia Universidad Cat;F;NA;16;5;600;0;NA;0;2;0;2;-1;-1;-1
336;0;0;2013-10-12 20:57:26;NA;NA;NA;17;5;0;1;MISC;0;0;0;NA;0;-1;-1
337;0;0;2013-10-12 21:32:11;NA;NA;NA;18;5;0;1;MISC;0;0;0;NA;0;-1;-1
338;0;0;2013-10-12 21:34:16;NA;NA;NA;18;5;0;2;MISC;0;0;0;NA;0;0;-1
339;34854;8954;2013-10-12 22:04:33;Universidad Mayor;F;1991-02-11;19;5;25900;109;M;0;10;0;102;349;4.8297;340
340;227;227;2013-10-12 22:37:24;NA;F;NA;19;5;0;10;CINE;0;0;0;NA;41;8.6424;-1
341;6432;432;2013-10-13 00:32:53;NA;F;2001-06-12;21;5;6000;2;MISC;0;1;0;12;2;0;0
342;3702;3702;2013-10-13 02:21:11;Universidad Diego Portales;M;1985-06-12;23;5;0;3;VIDEOJUEGOS;0;0;0;NA;178;89;-1
343;2628;2628;2013-10-13 02:38:01;Pontificia Universidad Cat;F;1994-07-09;23;5;0;16;DEPORTES;0;0;0;NA;0;0;-1
344;384;384;2013-10-13 13:47:15;NA;NA;NA;10;6;0;6;MISC;0;0;0;NA;0;0;-1
345;0;0;2013-10-13 19:28:14;NA;NA;NA;16;6;0;0;NA;0;0;0;NA;-1;-1;-1
346;299581;731;2013-10-13 20:26:32;Pontificia Universidad Cat;F;1990-09-30;17;6;298850;92;IDEAS;1;3;1;94;102;4.4347;99
347;0;0;2013-10-13 20:27:35;NA;NA;NA;17;6;0;0;NA;0;0;0;NA;-1;-1;-1
348;2624;74;2013-10-13 20:28:40;NA;M;NA;17;6;2550;17;M;0;4;0;5;135;16.443;88
349;32;32;2013-10-13 21:19:41;NA;F;NA;18;6;0;1;CINE;0;0;0;NA;0;-1;-1
350;432;432;2013-10-13 21:23:17;NA;NA;NA;18;6;0;2;CINE;0;0;0;NA;0;0;-1
351;195;195;2013-10-13 21:30:53;NA;M;NA;18;6;0;1;MISC;0;0;0;NA;0;-1;-1
352;1048;148;2013-10-13 21:38:32;Pontificia Universidad Cat;F;1986-07-31;18;6;900;15;M;0;2;0;2;29;3.8815;19
353;160;160;2013-10-13 22:43:17;NA;NA;NA;19;6;0;2;MISC;0;0;0;NA;0;0;-1
354;6000;6000;2013-10-13 23:09:21;Universidad Mayor;M;1986-09-24;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
355;540;540;2013-10-13 23:31:12;Universidad Nacional Andr;M;1987-10-16;20;6;0;5;MISC;0;0;0;NA;1;0.433;-1
356;1635;1385;2013-10-13 23:34:28;Universidad Mayor;F;1990-03-31;20;6;250;5;MISC;0;1;0;1;227;91.4969;-4
357;32;32;2013-10-13 23:50:08;NA;NA;NA;20;6;0;1;NA;0;0;0;NA;0;-1;-1
358;0;0;2013-10-14 00:04:04;NA;NA;NA;21;6;0;0;NA;0;0;0;NA;-1;-1;-1
359;600;100;2013-10-14 00:29:54;Universidad Adolfo Ib;NA;NA;21;6;500;0;NA;0;1;0;1;-1;-1;-1
360;1837;1337;2013-10-14 00:39:05;Universidad de Concepci;M;1995-02-09;21;6;500;11;MISC;0;1;0;1;101;22.0111;99
361;6480;3180;2013-10-14 00:51:46;NA;F;NA;21;6;3300;2;MISC;0;5;0;9;0;0;0
362;8016;8016;2013-10-14 01:19:55;NA;F;NA;22;6;0;3;VIDEOJUEGOS;0;0;0;NA;3;1.5;-1
363;4482;82;2013-10-14 01:37:02;Universidad Nacional Andr;M;1985-03-16;22;6;4400;10;DEPORTES;0;2;0;9;22;4.81;8
364;2869;469;2013-10-14 01:37:15;NA;M;1995-08-21;22;6;2400;7;DEPORTES;0;1;0;3;24;8.0623;24
365;0;0;2013-10-14 01:45:54;NA;F;NA;22;6;0;3;MISC;0;0;0;NA;0;0;-1
366;180;180;2013-10-14 01:54:20;Universidad Gabriela Mistral;F;1990-08-02;22;6;0;3;CINE;0;0;0;NA;0;0;-1
367;300;300;2013-10-14 01:56:14;NA;F;1995-10-06;22;6;0;4;MISC;0;0;0;NA;0;0;-1
368;81;81;2013-10-14 02:14:49;Pontificia Universidad Cat;M;1987-11-12;23;6;0;4;DEPORTES;0;0;0;NA;233;109.8373;-1
369;0;0;2013-10-14 02:14:57;Universidad de Santiago de Chile;F;1990-02-20;23;6;0;3;CINE;0;0;0;NA;0;0;-1
370;0;0;2013-10-14 02:21:07;NA;NA;NA;23;6;0;7;DEPORTES;0;0;0;NA;0;0;-1
371;1377;127;2013-10-14 02:33:01;Universidad Mayor;F;1988-09-12;23;6;1250;9;CINE;0;3;0;4;12;2.8723;1
372;176;176;2013-10-14 02:47:00;NA;F;NA;23;6;0;3;CINE;0;0;0;NA;0;0;-1
373;104;104;2013-10-14 02:50:06;NA;F;NA;23;6;0;1;MISC;0;0;0;NA;0;-1;-1
374;0;0;2013-10-14 02:52:07;NA;F;NA;23;6;0;0;NA;0;0;0;NA;-1;-1;-1
375;672;72;2013-10-14 03:24:44;NA;NA;NA;0;0;600;6;CINE;0;2;0;2;6;2.4;0
376;0;0;2013-10-14 03:32:20;NA;F;NA;0;0;0;0;NA;0;0;0;NA;-1;-1;-1
377;0;0;2013-10-14 03:33:24;Pontificia Universidad Cat;F;1990-06-19;0;0;0;1;CINE;0;0;0;NA;0;-1;-1
378;0;0;2013-10-14 03:45:13;NA;NA;NA;0;0;0;0;NA;0;0;0;NA;-1;-1;-1
379;0;0;2013-10-14 03:50:54;NA;F;NA;0;0;0;1;CINE;0;0;0;NA;0;-1;-1
380;826;826;2013-10-14 04:30:58;NA;F;1992-09-21;1;0;0;2;CINE;0;0;0;NA;32;0;-1
381;105;105;2013-10-14 06:49:51;NA;NA;NA;3;0;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
382;576;576;2013-10-14 10:37:20;NA;M;NA;7;0;0;2;VIDEOJUEGOS;0;0;0;NA;135;0;-1
383;0;0;2013-10-14 11:18:53;NA;F;NA;8;0;0;0;NA;0;0;0;NA;-1;-1;-1
384;0;0;2013-10-14 12:00:08;Pontificia Universidad Cat;F;1993-03-05;9;0;0;0;NA;0;0;0;NA;-1;-1;-1
385;664;664;2013-10-14 12:18:15;Pontificia Universidad Cat;NA;NA;9;0;0;1;NA;0;0;0;NA;0;-1;-1
386;22086;11586;2013-10-14 12:36:09;Universidad Mayor;F;1989-10-19;9;0;10500;24;CINE;0;10;0;19;144;23.6757;128
387;0;0;2013-10-14 14:29:36;NA;NA;NA;11;0;0;1;M;0;0;0;NA;0;-1;-1
388;0;0;2013-10-14 14:38:34;NA;M;NA;11;0;0;1;MISC;0;0;0;NA;0;-1;-1
389;2136;1736;2013-10-14 14:42:54;NA;NA;NA;11;0;400;10;M;0;2;0;3;59;9.4529;57
390;0;0;2013-10-14 14:56:37;NA;NA;NA;11;0;0;0;NA;0;0;0;NA;-1;-1;-1
391;6666;1066;2013-10-14 15:07:48;Universidad Nacional Andr;F;1985-12-13;12;0;5600;13;DEPORTES;0;1;0;14;163;35.2856;159
392;0;0;2013-10-14 15:11:06;NA;NA;NA;12;0;0;0;NA;0;0;0;NA;-1;-1;-1
393;0;0;2013-10-14 15:32:04;NA;NA;NA;12;0;0;0;NA;0;0;0;NA;-1;-1;-1
394;3334;3334;2013-10-14 16:03:25;Universidad Mayor;M;1979-03-28;13;0;0;26;DEPORTES;0;0;0;NA;416;27.2366;-1
395;600;600;2013-10-14 16:52:37;Pontificia Universidad Cat;M;1961-10-04;13;0;0;7;VIDEOJUEGOS;0;0;0;NA;1;0.3727;-1
396;0;0;2013-10-14 17:00:13;NA;NA;NA;14;0;0;3;CINE;0;0;0;NA;0;0;-1
397;32;32;2013-10-14 17:32:49;NA;F;NA;14;0;0;2;MISC;0;0;0;NA;0;0;-1
398;1915;115;2013-10-14 17:51:16;NA;NA;NA;14;0;1800;21;DEPORTES;0;3;0;7;181;23.7749;178
399;0;0;2013-10-14 18:00:56;NA;NA;NA;15;0;0;0;NA;0;0;0;NA;-1;-1;-1
400;0;0;2013-10-14 18:05:11;NA;NA;NA;15;0;0;0;NA;0;0;0;NA;-1;-1;-1
401;632;632;2013-10-14 18:05:28;Pontificia Universidad Cat;NA;NA;15;0;0;1;MISC;0;0;0;NA;0;-1;-1
402;371;371;2013-10-14 18:38:53;NA;M;NA;15;0;0;5;CINE;0;0;0;NA;69;18.5118;-1
403;0;0;2013-10-14 19:28:58;NA;M;NA;16;0;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
404;0;0;2013-10-14 19:29:25;NA;M;NA;16;0;0;0;NA;0;0;0;NA;-1;-1;-1
405;0;0;2013-10-14 20:28:18;NA;M;NA;17;0;0;0;NA;0;0;0;NA;-1;-1;-1
406;2584;334;2013-10-14 21:01:20;NA;NA;NA;18;0;2250;12;M;0;5;0;6;47;7.0206;40
407;1408;1408;2013-10-14 21:13:42;NA;F;NA;18;0;0;20;CINE;0;0;0;NA;178;28.9177;-1
408;28348;2248;2013-10-14 21:35:04;Pontificia Universidad Cat;M;1985-03-04;18;0;26100;48;VIAJES;0;3;2;17;168;12.566;161
409;69619;619;2013-10-15 00:00:20;NA;M;1983-08-04;21;0;69000;37;IDEAS;0;2;0;87;167;10.4114;167
410;0;0;2013-10-15 00:47:19;NA;F;NA;21;0;0;0;NA;0;0;0;NA;-1;-1;-1
411;192;192;2013-10-15 01:26:55;NA;M;NA;22;0;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
412;2199;1199;2013-10-15 01:45:09;Universidad del Desarrollo;F;1992-10-27;22;0;1000;5;DEPORTES;0;1;0;2;0;0;0
413;0;0;2013-10-15 01:45:28;NA;NA;NA;22;0;0;0;NA;0;0;0;NA;-1;-1;-1
414;2031;2031;2013-10-15 02:18:56;NA;M;NA;23;0;0;26;M;0;0;0;NA;415;33.4795;-1
415;0;0;2013-10-15 02:36:44;Universidad Mayor;F;1991-07-17;23;0;0;1;MISC;0;0;0;NA;0;-1;-1
416;864;864;2013-10-15 02:48:07;Universidad Diego Portales;F;1991-01-31;23;0;0;6;M;0;0;0;NA;6;2.4;-1
417;6425;475;2013-10-15 03:00:55;Universidad Mayor;F;1990-08-31;0;1;5950;7;DEPORTES;0;8;0;13;22;4.9889;14
418;55208;108;2013-10-15 08:23:42;Universidad del Desarrollo;M;1990-12-11;5;1;55100;44;IDEAS;0;4;1;74;147;12.0719;133
419;1024;1024;2013-10-15 12:36:33;NA;M;NA;9;1;0;1;NA;0;0;0;NA;0;-1;-1
420;720;720;2013-10-15 13:45:02;NA;M;NA;10;1;0;1;MISC;0;0;0;NA;0;-1;-1
421;192;192;2013-10-15 14:08:09;NA;NA;NA;11;1;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
422;1908;1908;2013-10-15 14:43:13;Universidad del Desarrollo;F;1992-12-09;11;1;0;2;MISC;0;0;0;NA;0;0;-1
423;6248;148;2013-10-15 14:46:04;NA;NA;NA;11;1;6100;5;MISC;0;3;0;15;25;7.0134;17
424;8362;462;2013-10-15 15:01:27;Universidad Adolfo Ib;F;1992-04-09;12;1;7900;6;CINE;0;6;0;19;15;1.6733;15
425;4550;4350;2013-10-15 15:02:14;Pontificia Universidad Cat;M;1993-11-08;12;1;200;9;CINE;0;1;0;1;6;0.9682;-1
426;600;600;2013-10-15 15:03:00;Pontificia Universidad Cat;NA;NA;12;1;0;0;NA;0;0;0;NA;-1;-1;-1
427;16631;4731;2013-10-15 15:03:43;Universidad del Desarrollo;F;1992-08-26;12;1;11900;16;DEPORTES;0;2;1;6;28;3.4998;13
428;96;96;2013-10-15 15:11:27;NA;NA;NA;12;1;0;3;MISC;0;0;0;NA;0;0;-1
429;0;0;2013-10-15 15:11:29;NA;F;NA;12;1;0;0;NA;0;0;0;NA;-1;-1;-1
430;600;0;2013-10-15 15:51:20;Pontificia Universidad Cat;NA;NA;12;1;600;0;NA;0;1;0;3;-1;-1;-1
431;656;656;2013-10-15 16:19:07;Pontificia Universidad Cat;NA;NA;13;1;0;1;MISC;0;0;0;NA;0;-1;-1
432;600;600;2013-10-15 16:40:55;Universidad T;NA;NA;13;1;0;0;NA;0;0;0;NA;-1;-1;-1
433;960;60;2013-10-15 16:42:48;Pontificia Universidad Cat;F;1992-07-17;13;1;900;2;MISC;0;2;0;2;0;0;-10
434;960;960;2013-10-15 16:43:05;Pontificia Universidad Cat;F;1992-03-05;13;1;0;7;VIDEOJUEGOS;0;0;0;NA;6;2.2361;-1
435;600;600;2013-10-15 16:54:13;Universidad T;NA;NA;13;1;0;0;NA;0;0;0;NA;-1;-1;-1
436;64;64;2013-10-15 17:16:25;NA;M;NA;14;1;0;2;MISC;0;0;0;NA;0;0;-1
437;192;192;2013-10-15 17:57:04;NA;NA;NA;14;1;0;1;MISC;0;0;0;NA;0;-1;-1
438;482;482;2013-10-15 18:05:57;NA;F;NA;15;1;0;4;MISC;0;0;0;NA;12;5.6569;-1
439;13317;17;2013-10-15 18:11:03;NA;F;1995-04-28;15;1;13300;104;IDEAS;0;5;0;40;427;23.8415;385
440;144;144;2013-10-15 18:12:20;NA;NA;NA;15;1;0;1;MISC;0;0;0;NA;0;-1;-1
441;600;600;2013-10-15 18:13:56;Pontificia Universidad Cat;M;NA;15;1;0;0;NA;0;0;0;NA;-1;-1;-1
442;992;992;2013-10-15 18:19:25;NA;M;NA;15;1;0;9;DEPORTES;0;0;0;NA;0;0;-1
443;696;696;2013-10-15 18:27:51;Universidad Adolfo Ib;NA;NA;15;1;0;1;MISC;0;0;0;NA;0;-1;-1
444;4819;519;2013-10-15 18:30:21;Universidad Nacional Andr;M;1990-04-12;15;1;4300;48;VIAJES;0;3;0;17;205;22.4967;182
445;888;888;2013-10-15 18:51:11;NA;NA;NA;15;1;0;3;DEPORTES;0;0;0;NA;92;41;-1
446;96;96;2013-10-15 19:11:32;NA;NA;NA;16;1;0;1;MISC;0;0;0;NA;0;-1;-1
447;32;32;2013-10-15 19:26:57;NA;M;NA;16;1;0;7;DEPORTES;0;0;0;NA;48;17.8885;-1
448;25503;22003;2013-10-15 19:32:06;Pontificia Universidad Cat;F;1994-05-22;16;1;3500;40;CINE;0;6;0;14;206;16.9236;206
449;3314;2314;2013-10-15 19:59:53;NA;F;1994-08-03;16;1;1000;4;VIDEOJUEGOS;0;2;0;5;3;1.4142;29
450;2167;117;2013-10-15 20:08:02;NA;M;1999-11-03;17;1;2050;21;VIAJES;0;3;0;3;256;44.0552;243
451;3202;352;2013-10-15 20:09:31;Universidad Aut;F;1992-01-24;17;1;2850;10;MISC;0;2;0;9;142;19.2168;142
452;2112;312;2013-10-15 20:24:28;Universidad de Valpara;F;1986-05-01;17;1;1800;12;M;0;3;0;4;8;1.7104;7
453;2854;1004;2013-10-15 20:52:18;NA;M;NA;17;1;1850;14;CINE;0;3;0;3;176;34.103;125
454;0;0;2013-10-15 21:02:46;NA;M;NA;18;1;0;0;NA;0;0;0;NA;-1;-1;-1
455;0;0;2013-10-15 21:13:44;NA;NA;NA;18;1;0;4;MISC;0;0;0;NA;0;0;-1
456;5033;133;2013-10-15 21:35:56;Universidad de Talca;M;1994-10-26;18;1;4900;16;DEPORTES;0;4;0;11;134;31.8297;131
457;0;0;2013-10-15 22:26:02;NA;M;NA;19;1;0;0;NA;0;0;0;NA;-1;-1;-1
458;448;448;2013-10-15 22:30:34;NA;NA;NA;19;1;0;7;CINE;0;0;0;NA;0;0;-1
459;0;0;2013-10-15 22:33:57;NA;NA;NA;19;1;0;3;VIDEOJUEGOS;0;0;0;NA;0;0;-1
460;6315;2315;2013-10-15 22:46:07;Universidad del Desarrollo;F;1983-07-13;19;1;4000;11;VIDEOJUEGOS;0;2;0;4;85;18.6293;85
461;864;864;2013-10-15 22:47:44;Pontificia Universidad Cat;M;NA;19;1;0;4;DEPORTES;0;0;0;NA;4;1.8856;-1
462;4831;3931;2013-10-15 23:36:42;Universidad del Desarrollo;F;1990-04-10;20;1;900;10;CINE;0;2;0;2;26;4.4333;3
463;3123;373;2013-10-15 23:38:23;Universidad del Desarrollo;F;1990-09-07;20;1;2750;10;CINE;0;4;0;7;30;5.2281;29
464;3369;3369;2013-10-15 23:55:34;Universidad T;F;1930-01-23;20;1;0;17;DEPORTES;0;0;0;NA;8;1.2748;-1
465;0;0;2013-10-16 00:08:02;NA;NA;NA;21;1;0;0;NA;0;0;0;NA;-1;-1;-1
466;0;0;2013-10-16 00:17:23;NA;NA;NA;21;1;0;3;MISC;0;0;0;NA;0;0;-1
467;600;600;2013-10-16 00:24:10;Universidad T;F;NA;21;1;0;0;NA;0;0;0;NA;-1;-1;-1
468;0;0;2013-10-16 01:11:11;NA;NA;NA;22;1;0;0;NA;0;0;0;NA;-1;-1;-1
469;744;744;2013-10-16 01:53:35;Universidad T;M;NA;22;1;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
470;192;192;2013-10-16 02:07:26;NA;M;NA;23;1;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
471;600;600;2013-10-16 02:12:26;Universidad T;F;1993-07-08;23;1;0;0;NA;0;0;0;NA;-1;-1;-1
472;600;600;2013-10-16 02:12:54;Universidad T;NA;NA;23;1;0;0;NA;0;0;0;NA;-1;-1;-1
473;0;0;2013-10-16 02:20:58;NA;NA;NA;23;1;0;2;MISC;0;0;0;NA;0;0;-1
474;160;160;2013-10-16 04:40:33;NA;M;NA;1;2;0;3;VIDEOJUEGOS;0;0;0;NA;0;0;-1
475;600;600;2013-10-16 05:35:01;Universidad T;F;NA;2;2;0;0;NA;0;0;0;NA;-1;-1;-1
476;300;0;2013-10-16 13:02:36;Universidad Adolfo Ib;F;1992-05-18;10;2;300;0;NA;0;2;0;4;-1;-1;-1
477;104451;1451;2013-10-16 14:36:10;Universidad Nacional Andr;M;1986-05-18;11;2;103000;64;VIAJES;0;4;1;83;40;2.1551;39
478;0;0;2013-10-16 14:43:35;NA;NA;NA;11;2;0;3;CINE;0;0;0;NA;0;0;-1
479;738;388;2013-10-16 14:45:52;Universidad de Las Am;F;1988-03-19;11;2;350;1;MISC;0;1;0;2;0;-1;-1
480;736;736;2013-10-16 14:50:53;NA;NA;NA;11;2;0;5;VIDEOJUEGOS;0;0;0;NA;0;0;-1
481;160;160;2013-10-16 14:57:12;NA;NA;NA;11;2;0;3;MISC;0;0;0;NA;0;0;-1
483;0;0;2013-10-16 21:01:14;Universidad Mayor;F;1980-07-09;18;2;0;2;MISC;0;0;0;NA;0;0;-1
484;3968;168;2013-10-16 21:33:00;Universidad T;M;1992-09-08;18;2;3800;14;CINE;0;3;0;7;37;3.4607;37
485;0;0;2013-10-16 22:30:30;NA;NA;NA;19;2;0;4;MISC;0;0;0;NA;0;0;-1
486;0;0;2013-10-16 22:53:33;NA;M;NA;19;2;0;0;NA;0;0;0;NA;-1;-1;-1
487;1113;613;2013-10-16 23:26:33;NA;NA;NA;20;2;500;7;M;0;1;0;1;29;10.8077;28
488;5239;289;2013-10-17 00:10:27;Universidad del Desarrollo;F;1992-12-01;21;2;4950;13;CINE;0;3;0;14;21;5.8041;21
489;0;0;2013-10-17 00:16:24;NA;NA;NA;21;2;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
490;3111;1611;2013-10-17 00:48:08;NA;NA;NA;21;2;1500;6;VIDEOJUEGOS;0;2;0;3;0;0;0
